W,AW,J,Xu,GMTI,Pol,DZ,Ipc,BertzCT,Thara,Tsch,ZM1,ZM2,MZM1,MZM2,Qindex,Platt,diametert,radiust,petitjeant,Sito,Hato,Geto,Arto,Tigdi,Weight,AWeight,nhyd,nhal,nhet,nhev,ncof,ncocl,ncobr,ncoi,ncarb,nphos,nsulph,noxy,nnitro,nring,nrot,ndonr,naccr,nsb,ndb,naro,ntb,nta,PC1,PC2,PC3,PC4,PC5,PC6,bcutm16,bcutm15,bcutm14,bcutm13,bcutm12,bcutm11,bcutm10,bcutm9,bcutm8,bcutm7,bcutm6,bcutm5,bcutm4,bcutm3,bcutm2,bcutm1,bcutv16,bcutv15,bcutv14,bcutv13,bcutv12,bcutv11,bcutv10,bcutv9,bcutv8,bcutv7,bcutv6,bcutv5,bcutv4,bcutv3,bcutv2,bcutv1,bcute16,bcute15,bcute14,bcute13,bcute12,bcute11,bcute10,bcute9,bcute8,bcute7,bcute6,bcute5,bcute4,bcute3,bcute2,bcute1,bcutp16,bcutp15,bcutp14,bcutp13,bcutp12,bcutp11,bcutp10,bcutp9,bcutp8,bcutp7,bcutp6,bcutp5,bcutp4,bcutp3,bcutp2,bcutp1,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,CIC6,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,SIC6,IC0,IC1,IC2,IC3,IC4,IC5,IC6,CATS_DD0,CATS_DD1,CATS_DD2,CATS_DD3,CATS_DD4,CATS_DD5,CATS_DD6,CATS_DD7,CATS_DD8,CATS_DD9,CATS_DA0,CATS_DA1,CATS_DA2,CATS_DA3,CATS_DA4,CATS_DA5,CATS_DA6,CATS_DA7,CATS_DA8,CATS_DA9,CATS_DP0,CATS_DP1,CATS_DP2,CATS_DP3,CATS_DP4,CATS_DP5,CATS_DP6,CATS_DP7,CATS_DP8,CATS_DP9,CATS_DN0,CATS_DN1,CATS_DN2,CATS_DN3,CATS_DN4,CATS_DN5,CATS_DN6,CATS_DN7,CATS_DN8,CATS_DN9,CATS_DL0,CATS_DL1,CATS_DL2,CATS_DL3,CATS_DL4,CATS_DL5,CATS_DL6,CATS_DL7,CATS_DL8,CATS_DL9,CATS_AA0,CATS_AA1,CATS_AA2,CATS_AA3,CATS_AA4,CATS_AA5,CATS_AA6,CATS_AA7,CATS_AA8,CATS_AA9,CATS_AP0,CATS_AP1,CATS_AP2,CATS_AP3,CATS_AP4,CATS_AP5,CATS_AP6,CATS_AP7,CATS_AP8,CATS_AP9,CATS_AN0,CATS_AN1,CATS_AN2,CATS_AN3,CATS_AN4,CATS_AN5,CATS_AN6,CATS_AN7,CATS_AN8,CATS_AN9,CATS_AL0,CATS_AL1,CATS_AL2,CATS_AL3,CATS_AL4,CATS_AL5,CATS_AL6,CATS_AL7,CATS_AL8,CATS_AL9,CATS_PP0,CATS_PP1,CATS_PP2,CATS_PP3,CATS_PP4,CATS_PP5,CATS_PP6,CATS_PP7,CATS_PP8,CATS_PP9,CATS_PN0,CATS_PN1,CATS_PN2,CATS_PN3,CATS_PN4,CATS_PN5,CATS_PN6,CATS_PN7,CATS_PN8,CATS_PN9,CATS_PL0,CATS_PL1,CATS_PL2,CATS_PL3,CATS_PL4,CATS_PL5,CATS_PL6,CATS_PL7,CATS_PL8,CATS_PL9,CATS_NN0,CATS_NN1,CATS_NN2,CATS_NN3,CATS_NN4,CATS_NN5,CATS_NN6,CATS_NN7,CATS_NN8,CATS_NN9,CATS_NL0,CATS_NL1,CATS_NL2,CATS_NL3,CATS_NL4,CATS_NL5,CATS_NL6,CATS_NL7,CATS_NL8,CATS_NL9,CATS_LL0,CATS_LL1,CATS_LL2,CATS_LL3,CATS_LL4,CATS_LL5,CATS_LL6,CATS_LL7,CATS_LL8,CATS_LL9,SPP,LDI,Rnc,Rpc,Mac,Tac,Mnc,Tnc,Mpc,Tpc,Qass,QOss,QNss,QCss,QHss,Qmin,Qmax,QOmin,QNmin,QCmin,QHmin,QOmax,QNmax,QCmax,QHmax,Chi0,Chi1,mChi1,Chi2,Chi3,Chi4,Chi5,Chi6,Chi7,Chi8,Chi9,Chi10,Chi3c,Chi4c,Chi4pc,Chi3ch,Chi4ch,Chi5ch,Chi6ch,knotp,Chiv0,Chiv1,Chiv2,Chiv3,Chiv4,Chiv5,Chiv6,Chiv7,Chiv8,Chiv9,Chiv10,dchi0,dchi1,dchi2,dchi3,dchi4,Chiv3c,Chiv4c,Chiv4pc,Chiv3ch,Chiv4ch,Chiv5ch,Chiv6ch,knotpv,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,Smax0,Smax1,Smax2,Smax3,Smax4,Smax5,Smax6,Smax7,Smax8,Smax9,Smax10,Smax11,Smax12,Smax13,Smax14,Smax15,Smax16,Smax17,Smax18,Smax19,Smax20,Smax21,Smax22,Smax23,Smax24,Smax25,Smax26,Smax27,Smax28,Smax29,Smax30,Smax31,Smax32,Smax33,Smax34,Smax35,Smax36,Smax37,Smax38,Smax39,Smax40,Smax41,Smax42,Smax43,Smax44,Smax45,Smax46,Smax47,Smax48,Smax49,Smax50,Smax51,Smax52,Smax53,Smax54,Smax55,Smax56,Smax57,Smax58,Smax59,Smax60,Smax61,Smax62,Smax63,Smax64,Smax65,Smax66,Smax67,Smax68,Smax69,Smax70,Smax71,Smax72,Smax73,Smax74,Smax75,Smax76,Smax77,Smax78,Smin0,Smin1,Smin2,Smin3,Smin4,Smin5,Smin6,Smin7,Smin8,Smin9,Smin10,Smin11,Smin12,Smin13,Smin14,Smin15,Smin16,Smin17,Smin18,Smin19,Smin20,Smin21,Smin22,Smin23,Smin24,Smin25,Smin26,Smin27,Smin28,Smin29,Smin30,Smin31,Smin32,Smin33,Smin34,Smin35,Smin36,Smin37,Smin38,Smin39,Smin40,Smin41,Smin42,Smin43,Smin44,Smin45,Smin46,Smin47,Smin48,Smin49,Smin50,Smin51,Smin52,Smin53,Smin54,Smin55,Smin56,Smin57,Smin58,Smin59,Smin60,Smin61,Smin62,Smin63,Smin64,Smin65,Smin66,Smin67,Smin68,Smin69,Smin70,Smin71,Smin72,Smin73,Smin74,Smin75,Smin76,Smin77,Smin78,GATSm1,GATSm2,GATSm3,GATSm4,GATSm5,GATSm6,GATSm7,GATSm8,GATSv1,GATSv2,GATSv3,GATSv4,GATSv5,GATSv6,GATSv7,GATSv8,GATSe1,GATSe2,GATSe3,GATSe4,GATSe5,GATSe6,GATSe7,GATSe8,GATSp1,GATSp2,GATSp3,GATSp4,GATSp5,GATSp6,GATSp7,GATSp8,kappa1,kappa2,kappa3,kappam1,kappam2,kappam3,phi,LabuteASA,MTPSA,slogPVSA0,slogPVSA1,slogPVSA2,slogPVSA3,slogPVSA4,slogPVSA5,slogPVSA6,slogPVSA7,slogPVSA8,slogPVSA9,slogPVSA10,slogPVSA11,MRVSA0,MRVSA1,MRVSA2,MRVSA3,MRVSA4,MRVSA5,MRVSA6,MRVSA7,MRVSA8,MRVSA9,PEOEVSA0,PEOEVSA1,PEOEVSA2,PEOEVSA3,PEOEVSA4,PEOEVSA5,PEOEVSA6,PEOEVSA7,PEOEVSA8,PEOEVSA9,PEOEVSA10,PEOEVSA11,PEOEVSA12,PEOEVSA13,EstateVSA0,EstateVSA1,EstateVSA2,EstateVSA3,EstateVSA4,EstateVSA5,EstateVSA6,EstateVSA7,EstateVSA8,EstateVSA9,EstateVSA10,VSAEstate0,VSAEstate1,VSAEstate2,VSAEstate3,VSAEstate4,VSAEstate5,VSAEstate6,VSAEstate7,VSAEstate8,VSAEstate9,VSAEstate10,MATSm1,MATSm2,MATSm3,MATSm4,MATSm5,MATSm6,MATSm7,MATSm8,MATSv1,MATSv2,MATSv3,MATSv4,MATSv5,MATSv6,MATSv7,MATSv8,MATSe1,MATSe2,MATSe3,MATSe4,MATSe5,MATSe6,MATSe7,MATSe8,MATSp1,MATSp2,MATSp3,MATSp4,MATSp5,MATSp6,MATSp7,MATSp8,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSm6,ATSm7,ATSm8,ATSv1,ATSv2,ATSv3,ATSv4,ATSv5,ATSv6,ATSv7,ATSv8,ATSe1,ATSe2,ATSe3,ATSe4,ATSe5,ATSe6,ATSe7,ATSe8,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,ATSp6,ATSp7,ATSp8,Target
3069.0,6.6,1.23797817260756,29.470818219636996,4.175134758658844,53.0,65.0,7.376716777369174,3.0635353827913456,123.12621822621826,13738.0,168.0,203.0,7.861111111111109,1.655864197530864,25.0,98.0,16.0,8.0,0.5,10.490782464812266,2.089887640449438,2.1797783640914608,2.2580645161290325,4.214181308663821,384.309,12.397,30.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0,2.0,2.0,5.0,7.0,0.0,4.0,14.0,0.0,21.0,0.0,61.0,35.0,49.0,70.0,97.0,129.0,146.0,1.3609999418258667,1.406000018119812,1.4240000247955322,1.5839999914169312,1.7740000486373901,1.9500000476837158,2.0199999809265137,2.0230000019073486,2.861999988555908,2.986999988555908,3.072999954223633,3.303999900817871,3.492000102996826,3.5490000247955322,3.9230000972747803,4.178999900817871,1.2829999923706055,1.3839999437332153,1.4129999876022339,1.593000054359436,1.7519999742507935,1.9830000400543213,2.0,2.0339999198913574,2.8580000400543213,2.9070000648498535,3.0230000019073486,3.243000030517578,3.444000005722046,3.562999963760376,3.8889999389648438,4.13700008392334,0.9990000128746033,1.0759999752044678,1.156000018119812,1.3739999532699585,1.5670000314712524,1.8550000190734863,1.9270000457763672,1.9520000219345093,3.013000011444092,3.138000011444092,3.188999891281128,3.4189999103546143,3.5989999771118164,3.619999885559082,3.9670000076293945,4.203999996185303,1.253000020980835,1.3660000562667847,1.3930000066757202,1.5779999494552612,1.7410000562667847,1.9859999418258667,1.9930000305175781,2.0309998989105225,2.865000009536743,2.9159998893737793,3.0250000953674316,3.244999885559082,3.450000047683716,3.569000005722046,3.8889999389648438,4.133999824523926,4.583,3.528,2.945,2.08,1.551,1.498,1.519,0.227,0.405,0.503,0.649,0.738,0.747,0.744,1.347,2.403,2.986,3.851,4.379,4.433,4.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.25,0.125,0.021,0.0,0.146,0.167,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.126,0.126,0.099,0.117,0.171,0.108,0.027,0.0,0.072,0.654,0.158,0.221,0.072,0.073,4.451,-0.111,-2.226,0.054,2.226,0.879,0.486,0.205,0.098,0.09,-0.493,0.161,-0.493,-0.34,-0.061,0.028,-0.493,-0.299,0.161,0.067,21.209,15.28,0.437,13.18,11.974,10.509,9.131,6.688,5.178,3.845,2.613,1.731,1.551,0.0,4.511,0.0,0.0,0.064,0.29,2.959,18.434,11.203,8.395,6.583,4.982,3.794,2.458,1.674,1.108,0.694,0.421,2.774,4.076,4.785,5.391,5.527,0.833,0.0,2.06,0.0,0.0,0.028,0.116,1.227,0.0,0.0,0.0,0.0,0.0,0.0,3.413,0.0,7.737,0.0,0.0,21.836,0.0,0.0,0.0,0.0,4.417,5.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,2.493,0.0,0.0,0.0,10.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708,0.0,1.198,0.0,0.0,2.249,0.0,0.0,0.0,0.0,1.388,1.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,2.493,0.0,0.0,0.0,5.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.705,0.0,0.991,0.0,0.0,2.137,0.0,0.0,0.0,0.0,0.828,1.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,2.493,0.0,0.0,0.0,5.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067,0.832,0.769,1.083,0.609,0.767,0.98,0.881,1.114,0.894,0.826,1.091,0.557,0.812,1.119,0.989,1.062,0.826,0.763,1.082,0.614,0.763,0.967,0.87,1.136,0.924,0.854,1.094,0.533,0.837,1.188,1.042,22.776,10.508,4.8,19.952,8.638,3.766,5.559528258064517,183.537,26.63,9.474,36.776,19.51,0.0,23.969,60.664,0.0,21.806,0.0,0.0,11.499,0.0,9.474,0.0,9.467,0.0,32.352,27.309,71.791,0.0,11.499,21.806,14.041,4.9,0.0,0.0,0.0,36.398,61.2,41.44,14.22,0.0,11.499,0.0,0.0,0.0,0.0,0.0,0.0,44.099,45.774,14.22,0.0,70.131,9.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.493,56.34,0.0,0.0,-0.14,-0.09,0.14,-0.129,0.193,0.095,-0.156,-0.12,-0.155,-0.105,0.103,-0.137,0.248,0.106,-0.187,-0.144,-0.139,-0.089,0.143,-0.128,0.187,0.094,-0.153,-0.118,-0.161,-0.111,0.085,-0.14,0.274,0.108,-0.201,-0.154,3.646,3.964,4.051,3.932,3.74,3.528,3.361,3.39,3.472,3.82,3.889,3.767,3.613,3.362,3.173,3.227,3.645,3.963,4.049,3.93,3.738,3.526,3.359,3.388,3.452,3.803,3.872,3.749,3.602,3.344,3.148,3.205,10.397940008672037
4449.0,7.93048128342246,1.2203318928747802,32.512765384909294,4.306382132150198,53.0,74.5,7.8694277042439795,3.0531721472915208,132.97704772008169,19168.0,174.0,204.0,10.111111111111109,2.0131172839506166,22.0,100.0,20.0,10.0,0.5,10.791812460476248,1.9615384615384612,2.0768553463543524,2.176470588235294,4.2858947124808395,434.306,12.774,31.0,0.0,9.0,34.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,4.0,5.0,4.0,10.0,1.0,8.0,19.0,1.0,17.0,0.0,65.0,37.0,50.0,67.0,85.0,105.0,115.0,1.3819999694824219,1.4179999828338623,1.4220000505447388,1.5199999809265137,1.6069999933242798,1.8209999799728394,1.937000036239624,2.0179998874664307,2.9809999465942383,2.989000082015991,3.0999999046325684,3.3310000896453857,3.499000072479248,3.6649999618530273,3.9170000553131104,3.9700000286102295,1.399999976158142,1.4119999408721924,1.4450000524520874,1.5549999475479126,1.6799999475479126,1.815000057220459,1.9700000286102295,2.0320000648498535,2.8529999256134033,2.8949999809265137,2.9630000591278076,3.23799991607666,3.437999963760376,3.555999994277954,3.8389999866485596,3.8970000743865967,1.0609999895095825,1.0839999914169312,1.1399999856948853,1.3480000495910645,1.4670000076293945,1.6139999628067017,1.8530000448226929,1.9259999990463257,3.134999990463257,3.1389999389648438,3.200000047683716,3.437000036239624,3.6040000915527344,3.7100000381469727,3.9549999237060547,4.000999927520752,1.378000020980835,1.3910000324249268,1.4739999771118164,1.5460000038146973,1.684000015258789,1.8079999685287476,1.9730000495910645,2.0290000438690186,2.859999895095825,2.8989999294281006,2.9619998931884766,3.239000082015991,3.438999891281128,3.5460000038146973,3.8329999446868896,3.8970000743865967,4.451,3.054,2.742,1.867,1.472,1.407,1.031,0.261,0.493,0.545,0.69,0.756,0.766,0.829,1.572,2.969,3.28,4.156,4.55,4.616,4.991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.333,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.091,0.364,0.273,0.091,0.32,0.08,0.04,0.12,0.12,0.08,0.04,0.08,0.04,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.231,0.192,0.115,0.096,0.096,0.058,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.19,0.143,0.071,0.048,0.095,0.071,0.024,0.024,0.071,0.767,0.228,0.157,0.087,0.097,6.291,-0.15,-3.146,0.071,3.146,1.426,0.802,0.278,0.224,0.122,-0.494,0.273,-0.494,-0.351,-0.06,0.028,-0.267,-0.061,0.273,0.163,23.916,16.622,0.449,14.072,12.363,10.082,8.062,5.763,4.243,3.007,2.022,1.253,1.743,0.0,4.688,0.0,0.0,0.118,0.207,2.946,19.913,11.427,8.185,6.042,4.19,2.964,1.821,1.178,0.741,0.457,0.253,4.003,5.195,5.887,6.321,5.892,0.777,0.0,1.72,0.0,0.0,0.026,0.088,0.943,0.0,0.0,0.0,0.0,0.0,0.0,4.929,0.0,6.366,0.0,0.0,13.244,0.0,0.0,0.0,-0.228,5.843,0.0,0.0,0.0,0.0,0.0,0.0,2.938,0.0,0.0,0.0,0.0,8.072,2.439,0.0,1.548,0.0,0.0,12.468,16.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667,0.0,1.015,0.0,0.0,2.088,0.0,0.0,0.0,-0.228,1.322,0.0,0.0,0.0,0.0,0.0,0.0,2.938,0.0,0.0,0.0,0.0,4.066,2.439,0.0,1.548,0.0,0.0,12.468,5.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.597,0.0,0.593,0.0,0.0,1.613,0.0,0.0,0.0,-0.228,0.28,0.0,0.0,0.0,0.0,0.0,0.0,2.938,0.0,0.0,0.0,0.0,4.006,2.439,0.0,1.548,0.0,0.0,12.468,5.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002,0.865,0.894,1.05,0.858,1.059,0.897,1.242,1.012,0.904,0.905,1.036,0.863,1.103,0.93,1.242,1.0,0.861,0.892,1.052,0.858,1.055,0.894,1.242,1.015,0.923,0.911,1.03,0.867,1.124,0.95,1.238,27.046,13.517,7.072,23.564,11.021,5.502,7.638201294117647,199.161,90.74,19.527,66.765,12.966,0.0,34.457,42.595,0.0,5.687,0.0,0.0,17.249,0.0,19.005,0.0,25.211,0.0,25.807,40.964,59.416,0.0,22.936,5.907,19.527,9.694,4.682,0.0,5.099,17.346,61.2,19.634,27.526,11.437,17.193,0.0,5.907,0.0,0.0,11.601,12.294,56.083,11.127,32.208,24.265,32.661,14.211,4.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548,72.285,0.0,0.0,-0.145,-0.082,0.058,-0.038,0.003,-0.171,0.151,-0.26,-0.13,-0.085,0.051,-0.01,0.019,-0.191,0.122,-0.258,-0.146,-0.081,0.059,-0.041,0.001,-0.169,0.153,-0.26,-0.12,-0.087,0.048,0.003,0.026,-0.2,0.105,-0.254,3.747,4.033,4.109,4.047,3.87,3.698,3.603,3.522,3.437,3.748,3.782,3.671,3.57,3.37,3.23,3.175,3.744,4.03,4.106,4.043,3.868,3.695,3.6,3.519,3.4,3.713,3.745,3.627,3.535,3.328,3.187,3.133,8.823908740944319
